time,"Abs. Drosselklappenstellung (%)","Absolutdruck Einlasskanal (kPa)","Berechneter Boost (bar)","Berechneter Kraftstoffmengenfluss (L/h)","Berechneter momentaner Kraftstoffverbrauch (L/100km)","Durchschnittsgeschwindigkeit (km/h)","Durchschnittsgeschwindigkeit (GPS) (km/h)","Durchschnittsverbrauch (L/100km)","Durchschnittsverbrauch (gesamt) (L/100km)","Fahrzeugbeschleunigung (m_sec2)","Geschwindigkeit (km/h)","Geschwindigkeit (GPS) (km/h)","Kraftstoffkosten (€)","Kraftstoffkosten (gesamt) (€)","Kühlmitteltemperatur (℃)","Lufteintrittstemperatur (℃)","Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch) (kW)","Motordrehzahl (rpm)","Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung) ()","verbrauchte Kraftstoffmenge (L)","verbrauchte Kraftstoffmenge (gesamt) (L)","zurückgelegte Strecke (km)","zurückgelegte Strecke (gesamt) (km)",
12:29:38.019,,,,6.5196214924114,,,,5.28736666983462,6.23507202386465,,,,0.427848975827157,3.61,,,13.7977120280146,2786,,0.321690959268539,2.78497439169236,,,
12:29:38.219,18.8235294117647,,,,,,,,,,,,,,,,,,1,,,,,
12:29:38.462,,55,-0.46325,,,,,,,,,,,,,,,,,,,,,
12:29:38.559,,,,,,,57.5540526204916,,,,,89.1938919067383,,,,,,,,,,,,
12:29:38.570,,,,,,,57.5550677296605,,,,,89.1938919067383,,,,,,,,,,,,
12:29:38.842,,,,,,,,,,,,,,,69,,,,,,,,,
12:29:39.037,,,,,7.40866078683113,65.9939231439163,,,,0,88,,,,,,,,,,,6.11383175913889,44.6959631674167,
12:29:39.236,,,,6.75593116901128,,,,5.29902495001628,6.23603722846835,,,,0.430884715523989,3.61,,,14.297822789192,2782,,0.323973470318789,2.78725690274261,,,
12:29:39.449,16.4705882352941,,,,,,,,,,,,,,,,,,1,,,,,
12:29:39.548,,,,,,,57.6481841639574,,,,,89.7792709350586,,,,,,,,,,,,
12:29:39.560,,,,,,,57.6492660133249,,,,,89.7792709350586,,,,,,,,,,,,
12:29:39.649,,46,-0.55325,,,,,,,,,,,,,,,,,,,,,
12:29:40.035,,,,,7.67719451024009,66.0595998721059,,,,0,88,,,,,,,,,,,6.13823618558333,44.7203675938611,
12:29:40.231,,,,5.63416666159411,,,,5.30333187704587,6.23611705089171,,,,0.432956278303479,3.61,,,11.9237917730348,2774,,0.325531036318405,2.78881446874222,,,
12:29:40.443,15.6862745098039,,,,,,,,,,,,,,,,,,1,,,,,
12:29:40.562,,,,,,,57.7427466839212,,,,,89.3294975280762,,,,,,,,,,,,
12:29:40.576,,,,,,,57.7440826863833,,,,,89.3294975280762,,,,,,,,,,,,
12:29:40.636,,43,-0.58325,,,,,,,,,,,,,,,,,,,,,
12:29:41.049,,,,,,,,,,,,,,,70,,,,,,,,,
12:29:41.243,,,,,6.47605363401622,66.1349407276428,,,,-0.0615505999985725,87,,,,,,,,,,,6.16742514233333,44.7495565506111,
12:29:41.442,,,,5.22115456986853,,,,5.30670491045297,6.23597349427236,,,,0.43529178032603,3.61,,,11.049719265551,2750,,0.327287052876714,2.79057048530053,,,
12:29:41.579,,,,,,,57.8325192752589,,,,,87.7706611633301,,,,,,,,,,,,
12:29:41.587,,,,,,,57.8331783494475,,,,,87.7706611633301,,,,,,,,,,,,
12:29:41.651,14.9019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:29:41.848,,41,-0.60325,,,,,,,,,,,,,,,,,,,,,
12:29:42.233,,,,,6.00132709180291,66.1963107271504,,,,-0.0629793111325467,87,,,,,,,,,,,6.19136036725,44.7734917755278,
12:29:42.432,,,,4.98012046587773,,,,5.30830911946845,6.23569855443733,,,,0.43711320750187,3.61,,,10.5396100268986,2751,,0.328656546993887,2.79193997941771,,,
12:29:42.568,,,,,,,57.920492725297,,,,,88.2466163635254,,,,,,,,,,,,
12:29:42.577,,,,,,,57.9213386957191,,,,,88.2466163635254,,,,,,,,,,,,
12:29:42.637,22.3529411764706,,,,,,,,,,,,,,,,,,1,,,,,
12:29:42.834,,63,-0.38325,,,,,,,,,,,,,,,,,,,,,
12:29:43.220,,,,,,,,,,,,,,,71,,,,,,,,,
12:29:43.475,,,,,5.72427639756061,66.2727220476986,,,,-0.0625915985795883,87,,,,,,,,,,,6.221357235,44.8034886432778,
12:29:43.556,,,,,,,58.0081175681502,,,,,88.3061828613281,,,,,,,,,,,,
12:29:43.565,,,,,,,58.0089749093258,,,,,88.3061828613281,,,,,,,,,,,,
12:29:43.667,,,,7.67185193347092,,,,5.32502443335517,6.23739871580998,,,,0.440614094490579,3.61,,,16.2362192073281,2758,,0.331288792850059,2.79457222527388,,,
12:29:43.864,15.2941176470588,,,,,,,,,,,,,,,,,,1,,,,,
12:29:44.074,,42,-0.59325,,,,,,,,,,,,,,,,,,,,,
12:29:44.489,,,,,8.81822061318497,66.3347366586785,,,,-0.0623577720550803,87,,,,,,,,,,,6.24586593008333,44.8279973383611,
12:29:44.558,,,,,,,58.0971119805018,,,,,88.5076789855957,,,,,,,,,,,,
12:29:44.565,,,,,,,58.0977323747729,,,,,88.5076789855957,,,,,,,,,,,,
12:29:44.699,,,,5.06449785600896,,,,5.3273608734866,6.23722543099385,,,,0.442543957633687,3.61,,,10.7181809657271,2731,,0.332739817769689,2.79602325019351,,,
12:29:44.920,13.7254901960784,,,,,,,,,,,,,,,,,,1,,,,,
12:29:45.128,,38,-0.63325,,,,,,,,,,,,,,,,,,,,,
12:29:45.522,,,,,,,,,,,,,,,71,,,,,,,,,
12:29:45.569,,,,,,,58.1805816532295,,,,,86.544319152832,,,,,,,,,,,,
12:29:45.583,,,,,,,58.1817339475083,,,,,86.544319152832,,,,,,,,,,,,
12:29:45.727,,,,,5.88895099535926,66.4062729763221,,,,-0.0619572002485931,86,,,,,,,,,,,6.27542959825,44.8575610065278,
12:29:45.913,,,,4.54860804633164,,,,5.32672556891065,6.23653690174033,,,,0.44458563424873,3.61,,,9.62638460294741,2711,,0.33427491296897,2.79755834539279,,,
12:29:46.135,14.9019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:29:46.331,,41,-0.60325,,,,,,,,,,,,,,,,,,,,,
12:29:46.565,,,,,,,58.2618280435796,,,,,86.3651664733887,,,,,,,,,,,,
12:29:46.573,,,,,,,58.2624884565785,,,,,86.3651664733887,,,,,,,,,,,,
12:29:46.749,,,,,5.28907912364144,66.4649777705279,,,,-0.0615118037989784,86,,,,,,,,,,,6.29985230347222,44.88198371175,
12:29:46.950,,,,4.86607190559045,,,,5.32831248278119,6.23626457128664,,,,0.446448836187976,3.61,,,10.2982449117788,2688,,0.335675816682689,2.79895924910651,,,
12:29:47.143,15.2941176470588,,,,,,,,,,,,,,,,,,1,,,,,
12:29:47.338,,51,-0.50325,,,,,,,,,,,,,,,,,,,,,
12:29:47.561,,,,,,,58.3461676261062,,,,,87.6255249023438,,,,,,,,,,,,
12:29:47.573,,,,,,,58.3471659759459,,,,,87.6255249023438,,,,,,,,,,,,
12:29:47.777,,,,,,,,,,,,,,,72,,,,,,,,,
12:29:47.964,,,,,5.65822314603541,66.5342772253641,,,,-0.0618831317699481,86,,,,,,,,,,,6.32887328536111,44.9110046936389,
12:29:48.163,,,,6.08894798987864,,,,5.33630609601149,6.23680432550224,,,,0.449178307744305,3.61,,,12.8862620346431,2704,,0.337728050935568,2.80101148335939,,,
12:29:48.377,23.5294117647059,,,,,,,,,,,,,,,,,,1,,,,,
12:29:48.558,,,,,,,58.4276164701134,,,,,86.728092956543,,,,,,,,,,,,
12:29:48.571,,,,,,,58.428614005992,,,,,86.728092956543,,,,,,,,,,,,
12:29:48.575,,73,-0.28325,,,,,,,,,,,,,,,,,,,,,
12:29:48.963,,,,,7.08017208125424,66.5909443127968,,,,-0.0620845964661781,86,,,,,,,,,,,6.35275669652778,44.9348881048056,
12:29:49.163,,,,8.77679394709426,,,,5.35461890435099,6.23891470900025,,,,0.452420661656201,3.61,,,18.5746481681772,2723,,0.3401659110197,2.80344934344352,,,
12:29:49.349,24.7058823529412,,,,,,,,,,,,,,,,,,1,,,,,
12:29:49.544,,73,-0.28325,,,,,,,,,,,,,,,,,,,,,
12:29:49.570,,,,,,,58.5105601398822,,,,,87.0075233459473,,,,,,,,,,,,
12:29:49.580,,,,,,,58.511346391946,,,,,87.0075233459473,,,,,,,,,,,,
12:29:49.957,,,,,,,,,,,,,,,72,,,,,,,,,
12:29:50.165,,,,,10.088268904706,66.6620874017478,,,,0.0625863552447738,87,,,,,,,,,,,6.38178965019444,44.9639210584723,
12:29:50.354,,,,8.8348116815958,,,,5.37606128537887,6.24138707003057,,,,0.456308267188898,3.61,,,18.6974332093183,2741,,0.343088922698419,2.80637235512224,,,
12:29:50.555,20.3921568627451,,,,,,58.5926489234116,,,,,87.6457672119141,,,,,,,1,,,,,
12:29:50.570,,,,,,,58.5938972306964,,,,,87.6457672119141,,,,,,,,,,,,
12:29:50.852,,60,-0.41325,,,,,,,,,,,,,,,,,,,,,
12:29:51.294,,,,,10.1549559558572,66.7285022357089,,,,0.0611167427744908,87,,,,,,,,,,,6.40907761827778,44.9912090265556,
12:29:51.493,,,,7.24294457201889,,,,5.38892015480337,6.24269400334274,,,,0.459355500426123,3.61,,,15.3285069625453,2734,,0.345380075508363,2.80866350793218,,,
12:29:51.562,,,,,,,58.6746682209246,,,,,87.141707611084,,,,,,,,,,,,
12:29:51.574,,,,,,,58.6756311244901,,,,,87.141707611084,,,,,,,,,,,,
12:29:51.705,29.0196078431373,,,,,,,,,,,,,,,,,,1,,,,,
12:29:51.917,,84,-0.17325,,,,,,,,,,,,,,,,,,,,,
12:29:52.349,,,,,,,,,,,,,,,72,,,,,,,,,
12:29:52.547,,,,,8.32522364599872,66.8016859843224,,,,0.060605897080331,87,,,,,,,,,,,6.43935345636111,45.0214848646389,
12:29:52.548,,,,,,,58.7553100715404,,,,,87.4364707946777,,,,,,,,,,,,
12:29:52.601,,,,,,,58.7596198351793,,,,,87.4364707946777,,,,,,,,,,,,
12:29:52.920,,,,10.1920469485995,,,,5.4263337899963,6.24747107595469,,,,0.464729680571558,3.61,,,21.5697995560733,2748,,0.349420812459818,2.81270424488364,,,
12:29:53.226,25.8823529411765,,,,,,,,,,,,,,,,,,1,,,,,
12:29:53.504,,76,-0.25325,,,,,,,,,,,,,,,,,,,,,
12:29:53.557,,,,,,,58.8392675232538,,,,,88.1461738586426,,,,,,,,,,,,
12:29:53.565,,,,,,,58.8399225342834,,,,,88.1461738586426,,,,,,,,,,,,
12:29:53.988,,,,,11.7149964926431,66.8852077654902,,,,0.0552831544460014,87,,,,,,,,,,,6.47417583952778,45.0563072478056,
12:29:54.184,,,,9.19453046621076,,,,5.44701375272777,6.24980796870747,,,,0.469023500311959,3.61,,,19.458719153136,2740,,0.352649248354857,2.81593268077868,,,
12:29:54.384,25.4901960784314,,,,,,,,,,,,,,,,,,1,,,,,
12:29:54.565,,,,,,,58.9217228308188,,,,,87.7516479492188,,,,,,,,,,,,
12:29:54.575,,,,,,,58.9225306757164,,,,,87.7516479492188,,,,,,,,,,,,
12:29:54.597,,76,-0.25325,,,,,,,,,,,,,,,,,,,,,
12:29:54.999,,,,,,,,,,,,,,,74,,,,,,,,,
12:29:55.200,,,,,10.5684258232308,66.9549203228058,,,,0,87,,,,,,,,,,,6.50346431461111,45.0855957228889,
12:29:55.399,,,,9.15090678151706,,,,5.46994427369506,6.25259411812882,,,,0.4731287122456,3.61,,,19.3663967629934,2727,,0.355735873868872,2.81901930629269,,,
12:29:55.555,,,,,,,59.0008008457253,,,,,87.2393829345703,,,,,,,,,,,,
12:29:55.565,,,,,,,59.0015684911552,,,,,87.2393829345703,,,,,,,,,,,,
12:29:55.596,25.4901960784314,,,,,,,,,,,,,,,,,,1,,,,,
12:29:55.803,,76,-0.25325,,,,,,,,,,,,,,,,,,,,,
12:29:56.193,,,,,10.6405892808338,67.0089045316922,,,,-0.0566987648126459,86,,,,,,,,,,,6.52720976266667,45.1093411709445,
12:29:56.387,,,,9.11735010098345,,,,5.4884067874508,6.25485361308391,,,,0.476458965448314,3.61,,,19.2953795398068,2717,,0.358239823645349,2.82152325606917,,,
12:29:56.555,,,,,,,59.0757872473653,,,,,85.6620071411133,,,,,,,,,,,,
12:29:56.563,,,,,,,59.076378235638,,,,,85.6620071411133,,,,,,,,,,,,
12:29:56.583,24.7058823529412,,,,,,,,,,,,,,,,,,1,,,,,
12:29:56.781,,75,-0.26325,,,,,,,,,,,,,,,,,,,,,
12:29:57.173,,,,,,,,,,,,,,,74,,,,,,,,,
12:29:57.380,,,,,10.6015698848645,67.0729533875829,,,,-0.0574696167733545,86,,,,,,,,,,,6.55555680555555,45.1376882138334,
12:29:57.552,,,,,,,59.1534826713065,,,,,86.8797660827637,,,,,,,,,,,,
12:29:57.559,,,,,,,59.1540774537124,,,,,86.8797660827637,,,,,,,,,,,,
12:29:57.583,,,,8.94108922112792,,,,5.50997330291646,6.25750448026231,,,,0.480408541692034,3.61,,,18.9223522306476,2700,,0.361209429843634,2.82449286226745,,,
12:29:57.773,31.7647058823529,,,,,,,,,,,,,,,,,,1,,,,,
12:29:57.962,,87,-0.14325,,,,,,,,,,,,,,,,,,,,,
12:29:58.368,,,,,10.3966153734046,67.1259170938275,,,,-0.0634211130245007,86,,,,,,,,,,,6.57914394672222,45.161275355,
12:29:58.553,,,,,,,59.229892094176,,,,,86.4321212768555,,,,,,,,,,,,
12:29:58.562,,,,10.4023943513129,,,,5.53321488264457,6.26049991327677,,,,0.484170768774155,3.61,,,22.0149654129958,2708,,0.364038172010643,2.82732160443446,,,
12:29:58.566,,,,,,,59.2308162103379,,,,,86.4321212768555,,,,,,,,,,,,
12:29:58.739,34.5098039215686,,,,,,,,,,,,,,,,,,1,,,,,
12:29:58.922,,88,-0.13325,,,,,,,,,,,,,,,,,,,,,
12:29:59.343,,,,,,,,,,,,,,,75,,,,,,,,,
12:29:59.542,,,,,12.0958073852475,67.1885287966498,,,,-0.0639655223992061,86,,,,,,,,,,,6.60719885,45.1893302582778,
12:29:59.563,,,,,,,59.3076770533859,,,,,86.8580543518066,,,,,,,,,,,,
12:29:59.571,,,,,,,59.3082452349193,,,,,86.8580543518066,,,,,,,,,,,,
12:29:59.729,,,,10.5297331232325,,,,5.56139529345558,6.26416869229531,,,,0.488711753011291,3.61,,,22.2844570862461,2710,,0.367452445873151,2.83073587829697,,,
12:29:59.935,34.9019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:30:00.138,,88,-0.13325,,,,,,,,,,,,,,,,,,,,,
12:30:00.536,,,,,12.243875724689,67.2412061401832,,,,0,86,,,,,,,,,,,6.63094795066667,45.2130793589445,
12:30:00.567,,,,,,,59.3821260131898,,,,,85.9688552856445,,,,,,,,,,,,
12:30:00.577,,,,,,,59.3828757930373,,,,,85.9688552856445,,,,,,,,,,,,
12:30:00.751,,,,10.5491606751204,,,,5.58662286175409,6.26749942000175,,,,0.492693252036734,3.61,,,22.3255723207225,2715,,0.370446054162958,2.83372948658678,,,
12:30:00.955,34.9019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:30:01.163,,87,-0.14325,,,,,,,,,,,,,,,,,,,,,
12:30:01.543,,,,,,,,,,,,,,,75,,,,,,,,,
12:30:01.563,,,,,,,59.4576127917432,,,,,86.7160354614258,,,,,,,,,,,,
12:30:01.570,,,,,,,59.4581180928032,,,,,86.7160354614258,,,,,,,,,,,,
12:30:01.749,,,,,12.2664659013028,67.3050692447737,,,,0,86,,,,,,,,,,,6.659918871,45.2420502792778,
12:30:01.952,,,,10.4561733472207,,,,5.61470486177227,6.27119726791753,,,,0.497333268891368,3.61,,,22.1287798575238,2722,,0.373934788640126,2.83721822106395,,,
12:30:02.146,31.7647058823529,,,,,,,,,,,,,,,,,,1,,,,,
12:30:02.365,,84,-0.17325,,,,,,,,,,,,,,,,,,,,,
12:30:02.561,,,,,,,59.5348357630329,,,,,87.4606063842773,,,,,,,,,,,,
12:30:02.567,,,,,,,59.5353319292611,,,,,87.4606063842773,,,,,,,,,,,,
12:30:02.778,,,,,12.1583411014194,67.3589309765077,,,,0,86,,,,,,,,,,,6.68450734361111,45.2666387518889,
12:30:02.975,,,,10.0696533717059,,,,5.63687122683954,6.27411396525062,,,,0.501140104573627,3.61,,,21.3107735788715,2715,,0.37679707110799,2.84008050353181,,,
12:30:03.180,27.0588235294118,,,,,,,,,,,,,,,,,,1,,,,,
12:30:03.375,,79,-0.22325,,,,,,,,,,,,,,,,,,,,,
12:30:03.587,,,,,,,59.6153675204044,,,,,87.9807678222656,,,,,,,,,,,,
12:30:03.602,,,,,,,59.6165269964911,,,,,87.9807678222656,,,,,,,,,,,,
12:30:03.754,,,,,,,,,,,,,,,76,,,,,,,,,
12:30:03.975,,,,,11.7088992694254,67.4211799944607,,,,0,86,,,,,,,,,,,6.71310279272222,45.295234201,
12:30:04.169,,,,9.47026924243765,,,,5.65962250562429,6.27708358077911,,,,0.505315247721858,3.61,,,20.0422751515577,2715,,0.3799362764826,2.84321970890642,,,
12:30:04.359,29.0196078431373,,,,,,,,,,,,,,,,,,1,,,,,
12:30:04.552,,82,-0.19325,,,,,,,,,,,,,,,,,,,,,
12:30:04.560,,,,,,,59.6882956500426,,,,,86.877074432373,,,,,,,,,,,,
12:30:04.567,,,,,,,59.6888773068064,,,,,86.877074432373,,,,,,,,,,,,
12:30:04.980,,,,,11.0119409795787,67.4731156211591,,,,0,86,,,,,,,,,,,6.73710810888889,45.3192395171667,
12:30:05.181,,,,9.75386734647372,,,,5.68017494393984,6.27981181831842,,,,0.508963770573837,3.61,,,20.6424641311995,2694,,0.382679526747246,2.84596295917106,,,
12:30:05.385,28.6274509803922,,,,,,,,,,,,,,,,,,1,,,,,
12:30:05.567,,,,,,,59.7551842791632,,,,,83.8637855529785,,,,,,,,,,,,
12:30:05.577,,82,-0.19325,,,,59.7558134601691,,,,,83.8637855529785,,,,,,,,,,,,
12:30:05.972,,,,,,,,,,,,,,,76,,,,,,,,,
12:30:06.187,,,,,11.3417062168299,67.5351207376615,,,,0,86,,,,,,,,,,,6.76594369866667,45.3480751069445,
12:30:06.381,,,,9.75748793568919,,,,5.70401363655998,6.2829872644394,,,,0.51328736711451,3.61,,,20.6501265158065,2695,,0.385930351213917,2.84921378363774,,,
12:30:06.566,,,,,,,59.8243451613874,,,,,85.0806106567383,,,,,,,,,,,,
12:30:06.576,,,,,,,59.8249947567236,,,,,85.0806106567383,,,,,,,,,,,,
12:30:06.640,38.4313725490196,,,,,,,,,,,,,,,,,,1,,,,,
12:30:06.833,,91,-0.10325,,,,,,,,,,,,,,,,,,,,,
12:30:07.241,,,,,11.3459162042898,67.5889465077927,,,,0,86,,,,,,,,,,,6.79113252055555,45.3732639288334,
12:30:07.431,,,,10.8565575302191,,,,5.72948452691626,6.28647814242613,,,,0.517498859666919,3.61,,,22.9761274625979,2702,,0.389096886967609,2.85238031939143,,,
12:30:07.552,,,,,,,59.896617643459,,,,,86.7349868774414,,,,,,,,,,,,
12:30:07.561,,,,,,,59.8973421656067,,,,,86.7349868774414,,,,,,,,,,,,
12:30:07.624,38.4313725490196,,,,,,,,,,,,,,,,,,1,,,,,
12:30:07.832,,90,-0.11325,,,,,,,,,,,,,,,,,,,,,
12:30:08.252,,,,,,,,,,,,,,,77,,,,,,,,,
12:30:08.472,,,,,12.623904104906,67.6513760573228,,,,0,86,,,,,,,,,,,6.820532084,45.4026634922778,
12:30:08.552,,,,,,,59.9702025614641,,,,,86.9454643249512,,,,,,,,,,,,
12:30:08.566,,,,,,,59.9712575984419,,,,,86.9454643249512,,,,,,,,,,,,
12:30:08.683,,,,10.7690452396696,,,,5.75971735581116,6.29065914406192,,,,0.522481682367086,3.61,,,22.7909220200244,2710,,0.392843370200817,2.85612680262464,,,
12:30:08.875,33.7254901960784,,,,,,,,,,,,,,,,,,1,,,,,
12:30:09.091,,87,-0.14325,,,,,,,,,,,,,,,,,,,,,
12:30:09.489,,,,,12.5221456275228,67.702619255619,,,,0,86,,,,,,,,,,,6.84481446827778,45.4269458765556,
12:30:09.545,,,,,,,60.0427318396115,,,,,86.8789421081543,,,,,,,,,,,,
12:30:09.563,,,,,,,60.0440382869223,,,,,86.8789421081543,,,,,,,,,,,,
12:30:09.687,,,,10.3985529944623,,,,5.78162991057252,6.29367706297966,,,,0.526336648026121,3.61,,,22.0068358098152,2707,,0.395741840621144,2.85902527304496,,,
12:30:09.888,32.156862745098,,,,,,,,,,,,,,,,,,1,,,,,
12:30:10.095,,86,-0.15325,,,,,,,,,,,,,,,,,,,,,
12:30:10.493,,,,,,,,,,,,,,,78,,,,,,,,,
12:30:10.563,,,,,,,60.1163649481122,,,,,86.7699783325195,,,,,,,,,,,,
12:30:10.572,,,,,,,60.1169687266922,,,,,86.7699783325195,,,,,,,,,,,,
12:30:10.685,,,,,12.0913406912352,67.7625422722379,,,,0,86,,,,,,,,,,,6.87338259327778,45.4555140015556,
12:30:10.882,,,,10.3170014300602,,,,5.80747062356542,6.29726265393397,,,,0.530895667683322,3.61,,,21.8342452687287,2717,,0.399169674949866,2.86245310737369,,,
12:30:11.087,30.9803921568627,,,,,,,,,,,,,,,,,,1,,,,,
12:30:11.285,,85,-0.16325,,,,,,,,,,,,,,,,,,,,,
12:30:11.566,,,,,,,60.1894677587833,,,,,87.1273429870605,,,,,,,,,,,,
12:30:11.577,,,,,,,60.1902671095883,,,,,87.1273429870605,,,,,,,,,,,,
12:30:11.764,,,,,11.9965132907677,67.8162922207866,,,,0,86,,,,,,,,,,,6.89916853466667,45.4812999429445,
12:30:11.970,,,,10.193283247356,,,,5.83039773749589,6.30046283235047,,,,0.534991124981141,3.61,,,21.5724159800854,2716,,0.402248966151234,2.86553239857505,,,
12:30:12.183,30.5882352941176,,,,,,,,,,,,,,,,,,1,,,,,
12:30:12.385,,84,-0.17325,,,,,,,,,,,,,,,,,,,,,
12:30:12.595,,,,,,,60.2665169725525,,,,,88.042147064209,,,,,,,,,,,,
12:30:12.609,,,,,,,60.2675907473804,,,,,88.042147064209,,,,,,,,,,,,
12:30:12.826,,,,,,,,,,,,,,,78,,,,,,,,,
12:30:13.027,,,,,11.8526549387861,67.87875725978,,,,0,86,,,,,,,,,,,6.92932678055555,45.5114581888334,
12:30:13.227,,,,10.0881978530534,,,,5.85586341258266,6.30402860791793,,,,0.539676642535523,3.61,,,21.3500199390536,2720,,0.405771911680844,2.86905534410466,,,
12:30:13.430,30.5882352941176,,,,,,,,,,,,,,,,,,1,,,,,
12:30:13.574,,,,,,,60.3360556247939,,,,,86.7247833251953,,,,,,,,,,,,
12:30:13.583,,,,,,,60.3367245584648,,,,,86.7247833251953,,,,,,,,,,,,
12:30:13.713,,84,-0.17325,,,,,,,,,,,,,,,,,,,,,
12:30:14.340,,,,,11.7304626198295,67.9432907939807,,,,0,86,,,,,,,,,,,6.96070302533333,45.5428344336111,
12:30:14.549,,,,,,,60.4067577980681,,,,,87.4132347106934,,,,,,,,,,,,
12:30:14.564,,,,,,,60.407791317183,,,,,87.4132347106934,,,,,,,,,,,,
12:30:14.738,,,,10.0844889567839,,,,5.89026655700766,6.30897797774556,,,,0.545305270036994,3.61,,,21.3421706670172,2719,,0.41000396243383,2.87328739485765,,,
12:30:14.936,30.5882352941176,,,,,,,,,,,,,,,,,,1,,,,,
12:30:15.135,,85,-0.16325,,,,,,,,,,,,,,,,,,,,,
12:30:15.542,,,,,,,,,,,,,,,79,,,,,,,,,
12:30:15.567,,,,,,,60.4782471612947,,,,,86.7151290893555,,,,,,,,,,,,
12:30:15.598,,,,,,,60.4804181051194,,,,,86.7151290893555,,,,,,,,,,,,
12:30:15.741,,,,,11.591366616993,68.015390001603,,,,0.0549408705034584,87,,,,,,,,,,,6.99455287175,45.5766842800278,
12:30:15.935,,,,10.279603392676,,,,5.91063038830709,6.31179219250112,,,,0.549851482859936,3.61,,,21.7550984423615,2739,,0.413422167563862,2.87670559998768,,,
12:30:16.136,41.9607843137255,,,,,,,,,,,,,,,,,,1,,,,,
12:30:16.325,,92,-0.09325,,,,,,,,,,,,,,,,,,,,,
12:30:16.563,,,,,,,60.5488689720336,,,,,87.1241226196289,,,,,,,,,,,,
12:30:16.588,,,,,,,60.5506553242287,,,,,87.1241226196289,,,,,,,,,,,,
12:30:16.712,,,,,11.8156360835357,68.0650761643874,,,,0.0561367528304297,87,,,,,,,,,,,7.01803002958333,45.6001614378611,
12:30:16.903,,,,11.2033393314179,,,,5.93378744562853,6.31514961010355,,,,0.553858529818389,3.61,,,23.7100343980029,2758,,0.416434984825856,2.87971841724968,,,
12:30:17.102,42.3529411764706,,,,,,,,,,,,,,,,,,1,,,,,
12:30:17.287,,92,-0.09325,,,,,,,,,,,,,,,,,,,,,
12:30:17.581,,,,,,,60.6210929172567,,,,,87.2733856201172,,,,,,,,,,,,
12:30:17.595,,,,,,,60.6221067951613,,,,,87.2733856201172,,,,,,,,,,,,
12:30:17.687,,,,,,,,,,,,,,,80,,,,,,,,,
12:30:17.946,,,,,12.7310674220657,68.131092728319,,,,0.112942980751979,88,,,,,,,,,,,7.04817860958333,45.6303100178611,
12:30:18.135,,,,11.3130166925304,,,,5.96334026478699,6.31946244558601,,,,0.559008141035984,3.61,,,23.9421485853655,2785,,0.420306872959387,2.88359030538321,,,
12:30:18.337,42.3529411764706,,,,,,,,,,,,,,,,,,1,,,,,
12:30:18.522,,92,-0.09325,,,,,,,,,,,,,,,,,,,,,
12:30:18.570,,,,,,,60.6969604209448,,,,,89.6059066772461,,,,,,,,,,,,
12:30:18.582,,,,,,,60.6978452954507,,,,,89.6059066772461,,,,,,,,,,,,
12:30:18.903,,,,,12.8557007869663,68.182052706177,,,,0.121750252013282,88,,,,,,,,,,,7.07158692247222,45.65371833075,
12:30:19.097,,,,11.3820728087864,,,,5.98660059601172,6.32288278549206,,,,0.563052394248118,3.61,,,24.0882945551864,2802,,0.423347664848209,2.88663109727203,,,
12:30:19.292,40,,,,,,,,,,,,,,,,,,1,,,,,
12:30:19.486,,91,-0.10325,,,,,,,,,,,,,,,,,,,,,
12:30:19.555,,,,,,,60.7735705683749,,,,,90.151171875,,,,,,,,,,,,
12:30:19.564,,,,,,,60.7741984446333,,,,,90.151171875,,,,,,,,,,,,
12:30:19.873,,,,,,,,,,,,,,,80,,,,,,,,,
12:30:20.060,,,,,12.6467475653182,68.2494098113675,,,,0.192958045525796,90,,,,,,,,,,,7.10049397497222,45.68262538325,
12:30:20.253,,,,11.3186241904616,,,,6.01342377544732,6.32683914517038,,,,0.567887114510694,3.61,,,23.9540159371349,2817,,0.426982792865184,2.890266225289,,,
12:30:20.443,38.4313725490196,,,,,,,,,,,,,,,,,,1,,,,,
12:30:20.556,,,,,,,60.8531177963907,,,,,90.9618667602539,,,,,,,,,,,,
12:30:20.563,,,,,,,60.8536469796676,,,,,90.9618667602539,,,,,,,,,,,,
12:30:20.652,,89,-0.12325,,,,,,,,,,,,,,,,,,,,,
12:30:21.090,,,,,12.5762491005129,68.3091100394689,,,,0.190340733133879,90,,,,,,,,,,,7.12626522997222,45.70839663825,
12:30:21.287,,,,11.1720344807622,,,,6.03669182606068,6.33029009082243,,,,0.572153591952713,3.61,,,23.643782804267,2843,,0.430190670641137,2.89347410306496,,,
12:30:21.481,37.6470588235294,,,,,,,,,,,,,,,,,,1,,,,,
12:30:21.550,,,,,,,60.9331088858203,,,,,91.4721542358399,,,,,,,,,,,,
12:30:21.558,,,,,,,60.933733451633,,,,,91.4721542358399,,,,,,,,,,,,
12:30:21.674,,89,-0.12325,,,,,,,,,,,,,,,,,,,,,
12:30:22.079,,,,,,,,,,,,,,,81,,,,,,,,,
